customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age Group,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,Age_Group,detail_cust_title,customer_title
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6.0,70.0,51-100,10082,60,2017-03-10,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,00:00.0,217.51,51,8,2447.0499999999997,2,4,2,242,80,Loosing Customer,Loosing Customer
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6.0,70.0,51-100,13203,66,2017-08-18,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,00:00.0,64.93,51,8,2447.0499999999997,2,4,2,242,80,Loosing Customer,Loosing Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,1601,69,2017-07-30,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0,198.22,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,2851,24,2017-12-10,1,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0,957.02,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,6553,28,2017-04-26,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,00:00.0,133.78,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,8185,38,2017-07-09,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,00:00.0,751.02,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,8226,3,2017-10-13,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0,1702.55,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,12981,72,2017-10-20,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,00:00.0,90.1,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,14699,26,2017-01-25,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,00:00.0,1230.3,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53.0,51-100,15137,41,2017-11-16,0,Approved,Solex,Road,medium,medium,416.98,312.74,00:00.0,104.24,20,8,5167.23,3,4,4,344,60,Recent Customer,Recent Customer
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,35.0,36-50,1176,92,2017-07-26,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0,1630.25,7,4,5068.44,4,1,4,414,40,Recent Customer,Recent Customer
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,35.0,36-50,6445,4,2017-12-23,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,00:00.0,1383.61,7,4,5068.44,4,1,4,414,40,Recent Customer,Recent Customer
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,35.0,36-50,7844,46,2017-12-18,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,00:00.0,1544.61,7,4,5068.44,4,1,4,414,40,Recent Customer,Recent Customer
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,35.0,36-50,13558,53,2017-02-24,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,00:00.0,509.97,7,4,5068.44,4,1,4,414,40,Recent Customer,Recent Customer
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,48.0,36-50,10229,85,2017-10-04,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0,547.28,87,4,2305.11,2,1,2,212,50,High Risk Customer,High Risk Customer
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,48.0,36-50,11154,36,2017-08-29,0,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0,437.46,87,4,2305.11,2,1,2,212,50,High Risk Customer,High Risk Customer
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,48.0,36-50,12397,39,2017-01-11,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,00:00.0,1230.27,87,4,2305.11,2,1,2,212,50,High Risk Customer,High Risk Customer
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,48.0,36-50,16117,72,2017-07-07,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,00:00.0,90.1,87,4,2305.11,2,1,2,212,50,High Risk Customer,High Risk Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,923,69,2017-04-06,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0,198.22,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,3693,81,2017-07-05,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,00:00.0,64.51,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,5421,49,2017-11-13,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,00:00.0,133.38,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,7993,79,2017-04-19,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,00:00.0,737.57,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,8961,29,2017-05-03,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0,135.85,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,10131,9,2017-04-28,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,00:00.0,75.14,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,10342,17,2017-11-16,0,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0,409.86,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,10837,3,2017-03-17,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0,1702.55,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,15497,75,2017-09-16,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,00:00.0,1010.02,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45.0,36-50,15505,56,2017-12-06,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,00:00.0,45.96,24,10,4513.06,3,4,4,344,50,Recent Customer,Recent Customer
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48.0,36-50,2436,9,2017-07-22,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,00:00.0,75.14,5,6,3597.45,4,3,3,433,50,Very Loyal,Very Loyal
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48.0,36-50,5327,9,2017-12-25,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,00:00.0,75.14,5,6,3597.45,4,3,3,433,50,Very Loyal,Very Loyal
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48.0,36-50,6363,74,2017-11-16,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,00:00.0,827.16,5,6,3597.45,4,3,3,433,50,Very Loyal,Very Loyal
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48.0,36-50,12444,57,2017-10-20,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0,1630.25,5,6,3597.45,4,3,3,433,50,Very Loyal,Very Loyal
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48.0,36-50,14624,30,2017-05-17,0,Approved,Solex,Standard,high,medium,748.17,448.9,00:00.0,299.27,5,6,3597.45,4,3,3,433,50,Very Loyal,Very Loyal
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48.0,36-50,17454,21,2017-07-30,1,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0,690.49,5,6,3597.45,4,3,3,433,50,Very Loyal,Very Loyal
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,55.0,51-100,1026,48,2017-02-22,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,00:00.0,812.44,5,6,4314.89,4,3,4,434,60,Very Loyal,Very Loyal
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,55.0,51-100,1845,93,2017-12-25,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,00:00.0,834.94,5,6,4314.89,4,3,4,434,60,Very Loyal,Very Loyal
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,55.0,51-100,6098,69,2017-11-05,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0,198.22,5,6,4314.89,4,3,4,434,60,Very Loyal,Very Loyal
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,55.0,51-100,10979,45,2017-03-16,0,Approved,Solex,Standard,medium,medium,441.49,84.99,00:00.0,356.5,5,6,4314.89,4,3,4,434,60,Very Loyal,Very Loyal
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,55.0,51-100,12850,88,2017-03-24,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,00:00.0,817.36,5,6,4314.89,4,3,4,434,60,Very Loyal,Very Loyal
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,55.0,51-100,19725,55,2017-08-06,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,00:00.0,1295.43,5,6,4314.89,4,3,4,434,60,Very Loyal,Very Loyal
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46.0,36-50,571,2,2017-08-20,0,Approved,Solex,Standard,medium,medium,71.49,53.62,00:00.0,17.87,19,6,2437.2299999999996,3,3,2,332,50,Potential Customer,Potential Customer
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46.0,36-50,925,86,2017-09-14,1,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0,110.56,19,6,2437.2299999999996,3,3,2,332,50,Potential Customer,Potential Customer
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46.0,36-50,1902,58,2017-11-23,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,00:00.0,771.12,19,6,2437.2299999999996,3,3,2,332,50,Potential Customer,Potential Customer
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46.0,36-50,9814,4,2017-03-11,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,00:00.0,451.65,19,6,2437.2299999999996,3,3,2,332,50,Potential Customer,Potential Customer
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46.0,36-50,16804,24,2017-11-27,1,Cancelled,Solex,Road,medium,large,1777.8,820.78,00:00.0,957.02,19,6,2437.2299999999996,3,3,2,332,50,Potential Customer,Potential Customer
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46.0,36-50,18408,96,2017-12-11,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,00:00.0,129.01,19,6,2437.2299999999996,3,3,2,332,50,Potential Customer,Potential Customer
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,35.0,36-50,4358,45,2017-07-17,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,00:00.0,745.94,47,4,1472.66,2,1,1,211,40,Almost Lost Customer,Almost Lost Customer
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,35.0,36-50,4495,61,2017-08-06,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,00:00.0,64.51,47,4,1472.66,2,1,1,211,40,Almost Lost Customer,Almost Lost Customer
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,35.0,36-50,9688,19,2017-11-13,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,00:00.0,114.93,47,4,1472.66,2,1,1,211,40,Almost Lost Customer,Almost Lost Customer
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,35.0,36-50,17327,31,2017-09-30,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0,547.28,47,4,1472.66,2,1,1,211,40,Almost Lost Customer,Almost Lost Customer
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,55.0,51-100,853,56,2017-08-21,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,00:00.0,45.96,6,6,2008.2300000000002,4,3,2,432,60,Becoming Loyal,Becoming Loyal
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,55.0,51-100,3647,15,2017-10-03,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,00:00.0,209.84,6,6,2008.2300000000002,4,3,2,432,60,Becoming Loyal,Becoming Loyal
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,55.0,51-100,6413,29,2017-04-30,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0,135.85,6,6,2008.2300000000002,4,3,2,432,60,Becoming Loyal,Becoming Loyal
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,55.0,51-100,16472,93,2017-12-24,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,00:00.0,834.94,6,6,2008.2300000000002,4,3,2,432,60,Becoming Loyal,Becoming Loyal
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,55.0,51-100,17614,21,2017-11-09,0,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0,690.49,6,6,2008.2300000000002,4,3,2,432,60,Becoming Loyal,Becoming Loyal
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,55.0,51-100,19005,6,2017-06-01,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,00:00.0,91.15,6,6,2008.2300000000002,4,3,2,432,60,Becoming Loyal,Becoming Loyal
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,54.0,51-100,754,85,2017-02-09,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0,547.28,20,5,1397.38,3,2,1,321,60,Late Bloomer,Late Bloomer
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,54.0,51-100,2029,86,2017-05-21,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0,110.56,20,5,1397.38,3,2,1,321,60,Late Bloomer,Late Bloomer
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,54.0,51-100,8419,20,2017-03-01,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,00:00.0,195.34,20,5,1397.38,3,2,1,321,60,Late Bloomer,Late Bloomer
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,54.0,51-100,10931,90,2017-12-10,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,00:00.0,72.6,20,5,1397.38,3,2,1,321,60,Late Bloomer,Late Bloomer
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,54.0,51-100,16699,87,2017-11-08,0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,00:00.0,471.6,20,5,1397.38,3,2,1,321,60,Late Bloomer,Late Bloomer
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,37.0,36-50,988,28,2017-11-24,1,Approved,Solex,Road,medium,small,1703.52,1516.13,00:00.0,187.39,36,4,962.22,3,1,1,311,40,Late Bloomer,Late Bloomer
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,37.0,36-50,2813,76,2017-03-02,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,00:00.0,129.01,36,4,962.22,3,1,1,311,40,Late Bloomer,Late Bloomer
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,37.0,36-50,7415,53,2017-05-16,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,00:00.0,509.97,36,4,962.22,3,1,1,311,40,Late Bloomer,Late Bloomer
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,37.0,36-50,15950,0,2017-06-18,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0,135.85,36,4,962.22,3,1,1,311,40,Late Bloomer,Late Bloomer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,451,29,2017-02-12,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0,135.85,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,1223,58,2017-06-08,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,00:00.0,771.12,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,3394,21,2017-12-05,1,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0,690.49,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,4708,25,2017-06-11,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,00:00.0,709.34,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,7817,78,2017-06-17,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,00:00.0,1055.82,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,16534,29,2017-10-23,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0,135.85,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,17163,13,2017-01-06,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,00:00.0,574.62,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31.0,19-35,19789,84,2017-10-03,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,00:00.0,75.48,25,8,4148.57,3,4,4,344,40,Recent Customer,Recent Customer
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,45.0,36-50,2883,32,2017-01-12,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,00:00.0,431.33,48,5,3463.81,2,2,3,223,50,Lost Customer,Lost Customer
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,45.0,36-50,7975,69,2017-01-11,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0,198.22,48,5,3463.81,2,2,3,223,50,Lost Customer,Lost Customer
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,45.0,36-50,9410,12,2017-06-23,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,00:00.0,1069.55,48,5,3463.81,2,2,3,223,50,Lost Customer,Lost Customer
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,45.0,36-50,9801,89,2017-04-04,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,00:00.0,1305.25,48,5,3463.81,2,2,3,223,50,Lost Customer,Lost Customer
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,45.0,36-50,13192,82,2017-11-12,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,00:00.0,459.46,48,5,3463.81,2,2,3,223,50,Lost Customer,Lost Customer
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25.0,19-35,1351,1,2017-06-28,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0,448.68,18,6,1455.3799999999999,4,3,1,431,30,Becoming Loyal,Becoming Loyal
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25.0,19-35,5638,92,2017-12-12,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,00:00.0,155.65,18,6,1455.3799999999999,4,3,1,431,30,Becoming Loyal,Becoming Loyal
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25.0,19-35,8698,2,2017-01-31,0,Approved,Solex,Standard,medium,medium,71.49,53.62,00:00.0,17.87,18,6,1455.3799999999999,4,3,1,431,30,Becoming Loyal,Becoming Loyal
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25.0,19-35,10235,52,2017-11-17,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,00:00.0,450.77,18,6,1455.3799999999999,4,3,1,431,30,Becoming Loyal,Becoming Loyal
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25.0,19-35,17139,90,2017-03-04,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,00:00.0,72.6,18,6,1455.3799999999999,4,3,1,431,30,Becoming Loyal,Becoming Loyal
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25.0,19-35,19185,34,2017-09-21,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,00:00.0,309.81,18,6,1455.3799999999999,4,3,1,431,30,Becoming Loyal,Becoming Loyal
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,26.0,19-35,5458,80,2017-12-02,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0,872.89,7,4,1559.13,4,1,1,411,30,Recent Customer,Recent Customer
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,26.0,19-35,7677,0,2017-10-13,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,00:00.0,43.97,7,4,1559.13,4,1,1,411,30,Recent Customer,Recent Customer
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,26.0,19-35,10356,88,2017-02-12,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,00:00.0,182.81,7,4,1559.13,4,1,1,411,30,Recent Customer,Recent Customer
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,26.0,19-35,18238,18,2017-12-23,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,00:00.0,459.46,7,4,1559.13,4,1,1,411,30,Recent Customer,Recent Customer
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,50.0,51-100,555,90,2017-08-05,1,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0,437.46,68,6,2323.92,2,3,2,232,60,Loosing Customer,Loosing Customer
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,50.0,51-100,5202,95,2017-09-21,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,00:00.0,139.23,68,6,2323.92,2,3,2,232,60,Loosing Customer,Loosing Customer
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,50.0,51-100,6897,0,2017-10-16,1,Approved,Solex,Standard,medium,medium,71.49,53.62,00:00.0,17.87,68,6,2323.92,2,3,2,232,60,Loosing Customer,Loosing Customer
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,50.0,51-100,7753,89,2017-03-16,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,00:00.0,1230.27,68,6,2323.92,2,3,2,232,60,Loosing Customer,Loosing Customer
